movieId,genres,cute,nudity,sad,scary,violent,rating,Title,year
6324,Comedy|Drama,0.0,0.0,0.0,0.0,0.0,2.56,It Runs in the Family,2003
6325,Documentary,0.0,2.0,0.0,0.0,0.0,1.92,"Real Cancun, The",2003
6326,Crime|Drama|Thriller,0.0,0.0,0.0,0.0,0.0,3.07,City of Ghosts,2002
6327,Documentary,0.0,0.0,0.0,2.0,3.0,3.62,"Decade Under the Influence, A",2003
6328,Drama|Romance|War,,,,,,3.17,House of Fools,2002
6329,Drama,0.0,0.0,2.0,0.0,5.0,3.51,Manic,2001
6330,Crime|Drama,0.0,0.0,0.0,0.0,0.0,2.86,People I Know,2002
6331,Documentary,2.0,0.0,0.0,0.0,0.0,3.96,Spellbound,2002
6332,Children|Comedy|Romance,4.0,0.0,0.0,0.0,0.0,2.71,"Lizzie McGuire Movie, The",2003
6333,Action|Adventure|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,3.0,3.61,X2: X-Men United,2003
6334,Drama,0.0,2.0,2.0,0.0,2.0,3.37,Blue Car,2002
6335,Crime|Drama|Thriller,0.0,0.0,0.0,0.0,4.0,3.62,"Dancer Upstairs, The",2002
6336,Drama,,,,,,3.18,Marooned in Iraq,Gomgashtei dar Aragh) (2002
6337,Crime|Drama|Thriller,0.0,0.0,3.0,2.0,2.0,3.5,Owning Mahowny,2003
6338,Children|Comedy,4.0,0.0,0.0,0.0,0.0,2.7,Daddy Day Care,2003
6339,Comedy|Drama,0.0,0.0,0.0,0.0,2.0,3.7,Man on the Train,"Homme du train, L') (2002"
6340,Documentary|Musical,,,,,,2.25,Only the Strong Survive - A Celebration of Soul,2002
6341,Drama,0.0,0.0,0.0,0.0,2.0,3.4,"Shape of Things, The",2003
6342,Comedy|Drama|Romance,2.0,0.0,0.0,0.0,0.0,3.45,"Trip, The",2002
6343,Drama|Romance,,,,,,3.21,Washington Heights,2002
6344,Comedy|Drama|Romance,0.0,2.0,2.0,0.0,3.0,3.58,101 Reykjavik,101 Reykjavík) (2000
6345,Comedy|Drama|Musical,0.0,0.0,0.0,0.0,0.0,3.21,"Chorus Line, A",1985
6346,Musical,0.0,0.0,0.0,2.0,0.0,2.77,Absolute Beginners,1986
6347,Drama|Musical,0.0,0.0,0.0,0.0,0.0,3.03,Beat Street,1984
6348,Musical,0.0,0.0,0.0,0.0,0.0,2.17,Breakin' 2: Electric Boogaloo,1984
6349,Drama|Musical,0.0,0.0,0.0,0.0,0.0,2.61,Breakin',1984
6350,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,2.0,0.0,0.0,0.0,2.0,4.06,Laputa: Castle in the Sky,Tenkû no shiro Rapyuta) (1986
6351,Drama,0.0,0.0,0.0,0.0,2.0,2.96,Hysterical Blindness,2002
6352,Drama,0.0,0.0,0.0,0.0,0.0,1.81,Lambada,1990
6353,Comedy|Musical,,,,,,1.84,Roadie,1980
6354,Drama,0.0,0.0,0.0,0.0,2.0,3.0,"Carpetbaggers, The",1964
6355,Musical,0.0,0.0,0.0,0.0,0.0,2.92,"Girls, Les",1957
6356,Western,0.0,0.0,0.0,0.0,4.0,3.53,Gunfight at the O.K. Corral,1957
6357,Comedy|Musical|Romance,0.0,0.0,0.0,0.0,0.0,3.67,High Society,1956
6358,Comedy|Musical|Romance,0.0,0.0,0.0,0.0,0.0,3.53,Kiss Me Kate,1953
6365,Action|Adventure|Sci-Fi|Thriller|IMAX,0.0,0.0,0.0,0.0,2.0,3.34,"Matrix Reloaded, The",2003
6366,Horror|Mystery,0.0,0.0,0.0,2.0,0.0,3.1,Dracula: Pages from a Virgin's Diary,2001
6367,Comedy|Romance,4.0,0.0,0.0,0.0,0.0,3.17,Down with Love,2003
6368,Documentary,0.0,0.0,3.0,2.0,4.0,3.67,Cinemania,2002
6369,Comedy,,,,,,2.5,Friends and Family,2001
6370,Comedy|Drama|Romance,0.0,0.0,2.0,0.0,0.0,3.8,"Spanish Apartment, The",L'auberge espagnole) (2002
6371,Animation|Children,2.0,0.0,0.0,2.0,2.0,1.38,Pokémon Heroes,2003
6373,Comedy|Drama|Fantasy|Romance,0.0,0.0,0.0,0.0,0.0,3.21,Bruce Almighty,2003
6374,Comedy,0.0,0.0,0.0,0.0,0.0,2.88,"In-Laws, The",2003
6375,Documentary,0.0,0.0,0.0,0.0,0.0,3.87,Gigantic,A Tale of Two Johns) (2002
6376,Comedy|Drama,0.0,0.0,0.0,0.0,2.0,3.5,Respiro,2002
6377,Adventure|Animation|Children|Comedy,5.0,0.0,0.0,2.0,0.0,3.85,Finding Nemo,2003
6378,Action|Crime,0.0,0.0,0.0,0.0,0.0,3.55,"Italian Job, The",2003
6379,Horror|Thriller,0.0,0.0,0.0,5.0,2.0,2.78,Wrong Turn,2003
6380,Documentary,0.0,0.0,2.0,2.0,3.0,3.94,Capturing the Friedmans,2003
6381,Drama,,,,,,2.55,"Three Marias, The","Três Marias, As) (2002"
6382,Drama,0.0,0.0,0.0,0.0,0.0,3.7,Together,Han ni Zai Yiki) (2002
6383,Action|Crime|Thriller,0.0,0.0,0.0,0.0,0.0,2.59,2 Fast 2 Furious,"Fast and the Furious 2, The) (2003"
6384,Crime|Drama|Romance,,,,,,3.03,Love the Hard Way,2001
6385,Drama,0.0,0.0,0.0,0.0,0.0,3.84,Whale Rider,2002
6386,Western,0.0,0.0,0.0,0.0,3.0,3.19,Nevada Smith,1966
6387,Action|Comedy|Crime|Thriller,2.0,0.0,0.0,0.0,4.0,3.4,Once a Thief,Zong heng si hai) (1991
6388,Drama|War,0.0,0.0,0.0,0.0,0.0,3.5,Regeneration,1997
6390,Musical,0.0,0.0,0.0,0.0,0.0,3.27,Silk Stockings,1957
6391,Children|Comedy,2.0,0.0,0.0,0.0,0.0,3.3,Snowball Express,1972
6392,Adventure|Drama|Western,0.0,0.0,0.0,0.0,4.0,3.3,"Man Called Horse, A",1970
6393,Drama,,,,,,2.61,For Sale,À Vendre) (1998
6394,Western,0.0,0.0,0.0,0.0,4.0,3.46,Big Jake,1971
6395,Action|Drama|Horror|Sci-Fi|Thriller,0.0,0.0,0.0,3.0,5.0,3.26,"Crazies, The",a.k.a. Code Name: Trixie) (1973
6396,Horror|Thriller,0.0,0.0,0.0,4.0,4.0,2.82,Dementia 13,1963
6397,Comedy,,,,,,3.56,"Bizarre, Bizarre",Drôle de drame ou L'étrange aventure de Docteur Molyneux) (1937
6398,Action|Adventure,0.0,0.0,0.0,0.0,0.0,3.2,Le Mans,1971
6400,Documentary,0.0,0.0,0.0,0.0,0.0,3.81,Murder on a Sunday Morning,Un coupable idéal) (2001
6401,Adventure|Romance|War|Western,0.0,0.0,0.0,0.0,0.0,3.38,Rio Lobo,1970
6402,Comedy,,,,,,3.22,Siam Sunset,1999
6403,Drama,0.0,0.0,2.0,0.0,2.0,3.6,"Swimmer, The",1968
6404,Comedy|Romance,0.0,0.0,0.0,0.0,0.0,3.53,"White Sheik, The","Sceicco bianco, Lo) (1952"
6405,Adventure|Children,0.0,0.0,0.0,0.0,0.0,3.54,Treasure Island,1950
6406,Horror,0.0,2.0,0.0,4.0,4.0,2.87,Two Evil Eyes,1990
6407,Comedy|Romance,3.0,0.0,0.0,0.0,0.0,3.33,"Walk, Don't Run",1966
6408,Comedy|Documentary,0.0,0.0,0.0,0.0,0.0,3.64,Animals are Beautiful People,1974
6409,Western,0.0,0.0,0.0,2.0,4.0,3.58,Bend of the River,1952
6410,Comedy,0.0,0.0,0.0,0.0,2.0,2.86,Car Wash,1976
6411,Comedy,,,,,,3.26,Come September,1961
6412,Comedy|Western,0.0,0.0,0.0,0.0,2.0,3.76,Destry Rides Again,1939
6413,Comedy|Western,0.0,0.0,0.0,0.0,0.0,3.12,"Electric Horseman, The",1979
6414,Animation|Children|Musical,4.0,0.0,0.0,0.0,0.0,3.06,Gay Purr-ee,1962
6415,Comedy|Drama,,,,,,3.7,Intervista,1987
6416,Drama|War,0.0,0.0,0.0,0.0,2.0,3.67,King Rat,1965
6417,Action,,,,,,2.92,Live Wire,1992
6419,Drama,0.0,0.0,0.0,0.0,0.0,3.51,Mr. & Mrs. Bridge,1990
6420,Western,,,,,,3.0,Night Passage,1957
6421,Action|Drama|Romance|Western,,,,,,2.93,"Rare Breed, The",1966
6422,Drama|War|Western,0.0,0.0,2.0,0.0,0.0,3.69,Shenandoah,1965
6423,Comedy,2.0,0.0,0.0,0.0,0.0,2.65,Straight Talk,1992
6424,Comedy|Crime|Mystery|Romance,0.0,0.0,0.0,0.0,0.0,2.87,Oscar,1991
6425,Comedy,0.0,0.0,0.0,0.0,0.0,2.77,"6th Man, The","Sixth Man, The) (1997"
6426,Western,0.0,0.0,0.0,0.0,0.0,3.44,"Far Country, The",1954
6427,Children|Drama,0.0,0.0,0.0,0.0,0.0,3.38,"Railway Children, The",1970
6428,Comedy|War|Western,0.0,0.0,0.0,0.0,3.0,3.5,Two Mules for Sister Sara,1970
6429,Western,0.0,0.0,0.0,0.0,3.0,3.7,Winchester '73,1950
6430,Documentary|Musical,0.0,2.0,0.0,0.0,0.0,3.49,Ziggy Stardust and the Spiders from Mars,1973
6431,Drama|War,,,,,,3.0,Battle Cry,1955
6432,Comedy,2.0,0.0,0.0,0.0,0.0,3.08,"Courtship of Eddie's Father, The",1963
6433,Documentary,0.0,0.0,0.0,0.0,2.0,4.02,"Man with the Movie Camera, The",Chelovek s kino-apparatom) (1929
6434,War,0.0,0.0,0.0,0.0,0.0,3.31,"Objective, Burma!",1945
6435,Drama|War,,,,,,3.16,Operation Pacific,1951
6436,Drama,0.0,0.0,2.0,2.0,4.0,3.61,This Boy's Life,1993
6437,Thriller|War,0.0,0.0,0.0,2.0,3.0,3.45,13 Rue Madeleine,1947
6438,Drama|War,,,,,,3.24,633 Squadron,1964
6439,Drama|War,,,,,,3.54,Attack!,1956
6440,Drama|Thriller,0.0,0.0,0.0,0.0,3.0,3.82,Barton Fink,1991
6441,War,0.0,0.0,0.0,0.0,2.0,3.57,Battle of Britain,1969
6442,Comedy|Romance,0.0,2.0,0.0,0.0,0.0,3.7,Belle époque,1992
6443,Adventure|Romance|Western,,,,,,3.3,"Big Trail, The",1930
6445,Drama|Romance,0.0,0.0,0.0,0.0,0.0,3.3,Cloak and Dagger,1946
6446,Action|Adventure|Drama|Romance,0.0,0.0,0.0,0.0,3.0,3.41,"Comancheros, The",1961
6447,War,,,,,,2.96,Duel at Diablo,1966
6448,Action|Adventure|Drama,0.0,0.0,0.0,0.0,2.0,3.72,"Flight of the Phoenix, The",1965
6449,Drama,0.0,0.0,0.0,0.0,0.0,3.47,From the Terrace,1960
6450,Drama|War,0.0,0.0,0.0,0.0,0.0,3.66,"Heaven Knows, Mr. Allison",1957
6451,Comedy|Crime,0.0,2.0,0.0,0.0,2.0,3.39,"Hot Rock, The",1972
6452,Drama,0.0,0.0,0.0,0.0,0.0,3.79,"Long, Hot Summer, The",1958
6453,Documentary,0.0,0.0,0.0,0.0,0.0,3.38,Man of Aran,1934
6454,Drama,0.0,0.0,0.0,2.0,0.0,3.59,Music Box,1989
6455,Comedy|Western,0.0,0.0,0.0,0.0,0.0,3.33,North to Alaska,1960
6456,Crime|Drama|Thriller,,,,,,3.43,This Man Must Die,Que la bête meure) (1969
6457,Action|Drama|War,0.0,0.0,0.0,0.0,0.0,3.62,Sink the Bismark!,1960
6458,Adventure|Drama|War,0.0,0.0,0.0,0.0,0.0,3.47,"Blue Max, The",1966
6459,Drama|War,0.0,0.0,0.0,0.0,0.0,3.52,"Desert Fox, The",1951
6460,Drama,0.0,0.0,0.0,0.0,0.0,3.85,"Trial, The","Procès, Le) (1962"
6461,Drama|Western,0.0,0.0,0.0,2.0,4.0,3.87,"Unforgiven, The",1960
6462,Western,0.0,0.0,0.0,0.0,2.0,3.2,"Undefeated, The",1969
6463,Documentary,0.0,0.0,0.0,0.0,0.0,3.65,Divine Trash,1998
6464,Children|Comedy,0.0,0.0,0.0,0.0,0.0,2.36,Good Burger,1997
6465,Drama,,,,,,3.2,Jubilee,1977
6466,Drama|Romance,2.0,0.0,0.0,0.0,0.0,3.56,Mississippi Masala,1991
6467,Crime|Drama,0.0,0.0,0.0,0.0,0.0,3.83,Quai des Orfèvres,Jenny Lamour) (1947
6468,Crime|Drama|Romance,0.0,0.0,0.0,0.0,0.0,2.83,"Stranger Among Us, A",1992
6469,Western,0.0,0.0,0.0,0.0,2.0,3.08,Cahill U.S. Marshal,Cahill: United States Marshal) (Wednesday Morning) (1973
6470,Western,0.0,0.0,0.0,0.0,2.0,3.28,Chisum,1970
6471,Thriller,0.0,0.0,0.0,2.0,3.0,3.34,Defense of the Realm,1986
6472,Romance,,,,,,3.19,Eat a Bowl of Tea,1989
6473,Drama|Thriller,0.0,3.0,0.0,0.0,0.0,2.84,Half Moon Street,1986
6474,Drama,0.0,0.0,0.0,3.0,3.0,2.69,"Truce, The",a.k.a. La Tregua) (1996
6475,Comedy,0.0,0.0,0.0,0.0,0.0,2.74,Opportunity Knocks,1990
6476,Mystery|Thriller,0.0,0.0,0.0,0.0,0.0,3.33,Shattered,1991
6477,Drama,0.0,0.0,2.0,0.0,2.0,3.66,"Song of Bernadette, The",1943
6478,Comedy|Western,0.0,0.0,0.0,0.0,4.0,3.4,"Life and Times of Judge Roy Bean, The",1972
6479,Comedy|Sci-Fi,,,,,,3.05,"Spirit of '76, The",1990
6480,Comedy|Musical,0.0,0.0,0.0,0.0,0.0,3.35,Thoroughly Modern Millie,1967
6481,Comedy|Drama,0.0,0.0,0.0,0.0,0.0,3.27,Where the Heart Is,1990
6482,Comedy,0.0,0.0,0.0,2.0,0.0,1.76,Dumb and Dumberer: When Harry Met Lloyd,2003
6483,Musical|Romance,2.0,0.0,0.0,2.0,2.0,1.01,From Justin to Kelly,2003
6484,Action|Crime|Drama,0.0,0.0,0.0,0.0,0.0,2.64,Hollywood Homicide,2003
6485,Adventure|Animation|Children|Comedy,3.0,0.0,0.0,0.0,0.0,2.29,Rugrats Go Wild!,2003
6486,Comedy|Crime|Drama|Thriller,0.0,0.0,0.0,0.0,3.0,3.16,"Hard Word, The",2002
6487,Drama|Romance,0.0,0.0,0.0,0.0,0.0,3.27,"Heart of Me, The",2002
6488,Comedy|Romance,3.0,0.0,0.0,0.0,0.0,2.95,Jet Lag,Décalage horaire) (2002
6489,Comedy,,,,,,2.4,Loco Love,"Mi Casa, Su Casa) (2002"
6490,Drama,,,,,,3.22,Manito,2002
6491,Adventure|Drama|Thriller,,,,,,2.36,No Turning Back,2001
6492,Crime|Drama,,,,,,3.14,Tycoon,Oligarkh) (2002
6493,Comedy|Drama|Romance,3.0,0.0,0.0,0.0,0.0,2.67,Alex and Emma,2003
6494,Drama,,,,,,2.83,On_Line,a.k.a. On Line) (2002
6495,Crime|Thriller,0.0,0.0,0.0,2.0,4.0,3.36,Experiment in Terror,1962
6496,Drama,,,,,,2.89,Ecstasy,Éxtasis) (1996
6497,Drama|War,0.0,0.0,0.0,0.0,0.0,3.23,Is Paris Burning?,Paris brûle-t-il?) (1966
6498,War,0.0,0.0,0.0,0.0,3.0,3.23,Murphy's War,1971
6499,Drama,,,,,,3.45,Orphans of the Storm,1921
6500,Horror,0.0,4.0,0.0,3.0,2.0,2.65,"Satanic Rites of Dracula, The",1974
6501,Comedy|Romance,,,,,,2.67,Strange Planet,1999
6502,Action|Horror|Sci-Fi,0.0,2.0,0.0,5.0,5.0,3.75,28 Days Later,2002
6503,Action|Adventure|Comedy|Crime|Thriller,0.0,0.0,0.0,0.0,0.0,2.52,Charlie's Angels: Full Throttle,2003
6504,Crime,,,,,,2.42,Gasoline,Benzina) (2001
6505,Comedy|Horror,0.0,2.0,0.0,3.0,5.0,3.06,Ed and His Dead Mother,1993
6506,Action|Thriller,0.0,0.0,0.0,0.0,5.0,3.57,Fulltime Killer,Chuen jik sat sau) (2001
6507,Comedy|Romance,,,,,,3.0,Just a Little Harmless Sex,1999
6508,Thriller,0.0,0.0,0.0,0.0,3.0,3.43,"Bank, The",2001
6509,Drama|Romance,0.0,0.0,2.0,0.0,3.0,3.98,Ali: Fear Eats the Soul,Angst essen Seele auf) (1974
6510,Drama|Romance,0.0,0.0,0.0,0.0,0.0,2.9,"Bodies, Rest & Motion",1993
6511,Drama,,,,,,3.73,Jesus,1979
6512,Adventure,,,,,,2.87,"Long Ships, The",1963
6513,Comedy|Drama|Romance,0.0,0.0,2.0,0.0,2.0,3.16,Made for Each Other,1939
6514,Horror,,,,,,1.23,Ring of Terror,1962
6515,Crime|Film-Noir,0.0,0.0,0.0,0.0,3.0,3.45,You Only Live Once,1937
6516,Drama,0.0,0.0,0.0,0.0,0.0,3.56,Anastasia,1956
6517,Drama,0.0,0.0,0.0,0.0,2.0,2.82,"Babe, The",1992
6518,Action|War,0.0,0.0,0.0,0.0,0.0,2.91,Flight of the Intruder,1991
6519,Comedy,0.0,0.0,0.0,2.0,0.0,3.1,Fun with Dick and Jane,1977
6520,Adventure|Drama,0.0,0.0,0.0,0.0,0.0,3.09,Knights of the Round Table,1953
6521,Comedy,2.0,0.0,0.0,0.0,0.0,2.61,"Main Event, The",1979
6522,Comedy,2.0,0.0,0.0,0.0,0.0,3.43,Man's Favorite Sport?,1964
6523,Comedy|Romance,0.0,0.0,0.0,0.0,0.0,2.8,Mr. Baseball,1992
6524,Comedy|Drama,0.0,0.0,0.0,0.0,0.0,3.62,Never on Sunday,Pote tin Kyriaki) (1960
6525,Drama,0.0,0.0,0.0,0.0,0.0,3.0,Nuts,1987
6526,Drama,0.0,0.0,0.0,0.0,0.0,3.6,Rhapsody in August,Hachi-gatsu no kyôshikyoku) (1991
6527,Adventure|Romance,0.0,0.0,0.0,0.0,0.0,3.55,Scaramouche,1952
6528,Comedy,0.0,0.0,0.0,0.0,0.0,3.48,Start the Revolution Without Me,1970
6529,Comedy,,,,,,2.66,Strange Bedfellows,1965
6530,Drama|Horror|Mystery|Thriller,0.0,0.0,0.0,3.0,3.0,3.85,"Tenant, The","Locataire, Le) (1976"
6531,Crime|Drama|Mystery,0.0,2.0,0.0,0.0,2.0,3.38,"Hour of the Pig, The",1993
6532,Comedy,,,,,,2.36,Up the Sandbox,1972
6533,Comedy,0.0,0.0,0.0,0.0,0.0,3.73,"What's Up, Doc?",1972
6534,Action|Adventure|Sci-Fi,0.0,0.0,0.0,2.0,2.0,2.64,Hulk,2003
6535,Comedy,4.0,0.0,0.0,0.0,0.0,2.41,"Legally Blonde 2: Red, White & Blonde",2003
6536,Adventure|Animation|Children|Fantasy,3.0,0.0,0.0,0.0,0.0,3.3,Sinbad: Legend of the Seven Seas,2003
6537,Action|Adventure|Sci-Fi,0.0,2.0,0.0,2.0,2.0,3.06,Terminator 3: Rise of the Machines,2003
6538,Drama|Mystery|Thriller,0.0,4.0,0.0,0.0,0.0,3.4,Swimming Pool,2003
6539,Action|Adventure|Comedy|Fantasy,2.0,0.0,0.0,2.0,2.0,3.8,Pirates of the Caribbean: The Curse of the Black Pearl,2003
6540,Drama,,,,,,3.34,Madame Satã,2002
6541,Action|Fantasy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,2.78,"League of Extraordinary Gentlemen, The",a.k.a. LXG) (2003
6542,Comedy|Drama|War,0.0,0.0,0.0,0.0,0.0,3.85,"Cuckoo, The",Kukushka) (2002
6543,Drama,,,,,,3.31,"Holy Land, The",2001
6544,Comedy|Drama|Romance,0.0,0.0,0.0,0.0,0.0,3.28,"Housekeeper, The","femme de ménage, Une) (2002"
6545,Drama|Romance,0.0,0.0,0.0,0.0,0.0,3.55,I Capture the Castle,2003
6546,Comedy|Drama,,,,,,3.24,Km. 0 - Kilometer Zero,Kilómetro cero) (2000
6547,Drama|Fantasy,0.0,0.0,2.0,0.0,2.0,3.16,Northfork,2003
6548,Action|Comedy|Crime|Thriller,0.0,0.0,0.0,0.0,3.0,3.14,Bad Boys II,2003
6549,Comedy|Drama|Romance,3.0,0.0,0.0,0.0,0.0,2.85,How to Deal,2003
6550,Action|Comedy|Thriller,0.0,0.0,0.0,0.0,0.0,2.86,Johnny English,2003
6551,Comedy|Romance,2.0,0.0,0.0,0.0,3.0,2.71,"Anarchist Cookbook, The",2002
6552,Crime|Drama|Thriller,0.0,0.0,2.0,0.0,2.0,3.75,Dirty Pretty Things,2002
6553,Drama,,,,,,3.15,"Embalmer, The","Imbalsamatore, L') (2002"
6554,Comedy|Musical,2.0,0.0,0.0,0.0,0.0,2.88,Garage Days,2002
6555,Crime|Drama|Thriller,,,,,,3.22,On the Run,2002
6556,Romance,,,,,,3.22,"Sea Is Watching, The",Umi wa miteita) (2002
6557,Adventure|Children|Comedy|Drama,0.0,0.0,0.0,0.0,0.0,2.26,Born to Be Wild,1995
6558,Comedy|Drama,4.0,0.0,0.0,0.0,0.0,2.48,Curly Sue,1991
6559,Children|Comedy,2.0,0.0,0.0,0.0,0.0,2.96,Little Giants,1994
6560,Action|Comedy,0.0,0.0,0.0,0.0,2.0,2.3,Loose Cannons,1990
6561,Comedy|War,0.0,0.0,0.0,0.0,0.0,3.71,"Mouse That Roared, The",1959
6562,Comedy|Drama,0.0,0.0,0.0,0.0,0.0,3.33,Spencer's Mountain,1963
6563,Comedy|Drama,0.0,0.0,0.0,0.0,0.0,2.46,Masked & Anonymous,2003
6564,Action|Adventure|Comedy|Romance|Thriller,0.0,0.0,0.0,0.0,0.0,2.75,Lara Croft Tomb Raider: The Cradle of Life,2003
6565,Drama,0.0,0.0,0.0,0.0,0.0,3.59,Seabiscuit,2003
6566,Action|Adventure|Children,0.0,0.0,0.0,2.0,0.0,2.0,Spy Kids 3-D: Game Over,2003
6567,Comedy|Crime|Drama|War,0.0,0.0,0.0,2.0,3.0,3.47,Buffalo Soldiers,2001
6568,Comedy|Musical,0.0,0.0,0.0,0.0,0.0,3.22,Camp,2003
6569,Comedy,,,,,,2.43,Hotel,2001
6570,Comedy|Drama,,,,,,3.31,"Lucía, Lucía","Hija del caníbal, La) (2003"
6571,Drama,0.0,0.0,4.0,0.0,0.0,3.72,Mondays in the Sun,"Lunes al sol, Los) (2002"
6572,Comedy|Crime,0.0,0.0,0.0,0.0,0.0,2.99,Scorched,2003
6573,Comedy|Drama,0.0,0.0,0.0,0.0,0.0,3.46,Avanti!,1972
6574,Action|Sci-Fi|Thriller,0.0,2.0,0.0,0.0,2.0,2.19,Eve of Destruction,1991
6575,Action|Drama,0.0,0.0,0.0,0.0,3.0,2.36,Gator,1976
6576,Action|Thriller,0.0,0.0,0.0,0.0,0.0,3.41,Juggernaut,1974
6577,Action|Drama,0.0,0.0,0.0,2.0,3.0,1.87,Kickboxer 2: The Road Back,1991
6578,Comedy,0.0,0.0,0.0,0.0,2.0,3.27,"Kiss Me, Stupid",1964
6579,Comedy,0.0,0.0,0.0,0.0,0.0,3.86,"One, Two, Three",1961
6580,Comedy|Romance,,,,,,2.9,Possible Loves,Amores Possíveis) (2000
6581,Comedy|Drama|Mystery,0.0,0.0,0.0,0.0,0.0,3.5,"Private Life of Sherlock Holmes, The",1970
6582,Action|Comedy|Crime|Thriller,0.0,0.0,0.0,0.0,0.0,3.15,Remo Williams: The Adventure Begins,1985
6583,Action|Sci-Fi,0.0,0.0,0.0,2.0,5.0,3.4,"Blood of Heroes, The","Salute of the Jugger, The) (1989"
6584,Adventure|Comedy|Crime|Thriller,0.0,0.0,0.0,0.0,0.0,3.27,"What's Up, Tiger Lily?",1966
6585,Action|Crime|Drama,0.0,2.0,0.0,0.0,3.0,2.97,White Lightning,1973
6586,Comedy,0.0,0.0,0.0,0.0,0.0,2.91,American Wedding,American Pie 3) (2003
6587,Comedy|Crime|Romance,0.0,0.0,0.0,2.0,2.0,1.21,Gigli,2003
6588,Romance|Thriller,0.0,0.0,0.0,0.0,0.0,3.32,And Now... Ladies and Gentlemen...,2002
6589,Comedy|Drama,,,,,,3.5,Boys Life 4: Four Play,2003
6590,Comedy|Musical|Romance,,,,,,3.07,I'll Be There,2003
6591,Drama,0.0,2.0,2.0,0.0,3.0,3.82,"Magdalene Sisters, The",2002
6592,Drama,0.0,0.0,2.0,0.0,0.0,3.26,"Secret Lives of Dentists, The",2002
6593,Children|Comedy|Fantasy,4.0,0.0,0.0,0.0,0.0,3.06,Freaky Friday,2003
6594,Drama,,,,,,2.65,Seaside,Bord de Mer) (2002
6595,Action|Thriller,0.0,0.0,0.0,0.0,2.0,2.98,S.W.A.T.,2003
6596,Comedy|Drama|Romance,0.0,0.0,0.0,0.0,0.0,2.62,"Divorce, Le",2003
6597,Action|Sci-Fi,0.0,0.0,0.0,0.0,3.0,3.08,"Princess Blade, The",Shura Yukihime) (2001
6598,Documentary,0.0,0.0,0.0,0.0,2.0,3.79,Step Into Liquid,2002
6599,Drama,0.0,0.0,2.0,0.0,0.0,3.67,Accattone,1961
6600,Comedy,0.0,3.0,0.0,2.0,4.0,3.08,...And God Spoke,1993
6601,Comedy,0.0,0.0,0.0,0.0,0.0,2.99,Big Trouble,1986
6602,Comedy|Horror,0.0,0.0,0.0,2.0,3.0,3.18,Brain Damage,1988
6603,Crime|Drama|Film-Noir,0.0,0.0,3.0,0.0,2.0,3.4,"Double Life, A",1947
6604,Comedy,0.0,0.0,0.0,0.0,0.0,3.59,Hawks and Sparrows,Uccellacci e Uccellini) (1966
6605,Drama,,,,,,3.39,"Man in the Glass Booth, The",1975
6606,Drama,,,,,,2.25,Purpose,2002
6607,Drama,,,,,,3.17,"Red Pony, The",1949
6608,Comedy|Drama,,,,,,3.0,Sex & the Other Man,1996
6609,Drama,0.0,0.0,2.0,0.0,2.0,3.81,"Gospel According to St. Matthew, The","Vangelo secondo Matteo, Il) (1964"
6610,Crime|Thriller,0.0,0.0,0.0,2.0,4.0,3.38,"Honeymoon Killers, The",1970
6611,Drama,0.0,0.0,3.0,0.0,0.0,3.97,Umberto D.,1952
6612,Documentary,0.0,0.0,2.0,0.0,2.0,3.89,Brother's Keeper,1992
6613,Drama,0.0,0.0,0.0,0.0,0.0,3.16,"Day of the Dolphin, The",1973
6614,Comedy|Crime,0.0,0.0,0.0,0.0,0.0,3.19,I Love You to Death,1990
6615,Action|Horror|Thriller,0.0,3.0,0.0,4.0,3.0,2.5,Freddy vs. Jason,2003
6616,Action|Comedy,0.0,0.0,0.0,0.0,0.0,2.83,Grind,2003
6617,Western,0.0,0.0,0.0,0.0,4.0,3.61,Open Range,2003
6618,Action|Comedy,0.0,0.0,0.0,0.0,0.0,3.59,Shaolin Soccer,Siu lam juk kau) (2001
6619,Comedy,5.0,0.0,3.0,0.0,0.0,3.08,Uptown Girls,2003
6620,Comedy|Drama,0.0,0.0,2.0,2.0,3.0,3.79,American Splendor,2003
6621,Documentary,,,,,,3.08,"Backyard, The",2002
6622,Drama,,,,,,2.75,Carnages,a.k.a. Carnage) (2002
6623,Comedy|Romance,,,,,,2.87,Passionada,2002
6624,Action|Adventure|Children|Fantasy,3.0,0.0,0.0,0.0,0.0,2.4,Agent Cody Banks,2003
6625,Adventure|Children|Comedy,2.0,0.0,0.0,0.0,0.0,2.86,Camp Nowhere,1994
6626,Comedy|Drama|Romance,,,,,,2.82,"Cemetery Club, The",1993
6627,Comedy|Drama,,,,,,2.65,Changing Habits,1997
6628,Comedy,0.0,4.0,0.0,0.0,0.0,2.11,Hot Dog... The Movie,1984
6629,Crime|Horror|Mystery|Thriller,0.0,2.0,0.0,3.0,3.0,3.25,House of Wax,1953
6630,Adventure|Drama,0.0,0.0,0.0,0.0,0.0,3.64,"Inn of the Sixth Happiness, The",1958
6631,Horror|Sci-Fi|Thriller,2.0,0.0,0.0,2.0,2.0,2.31,Man's Best Friend,1993
6632,Horror,,,,,,2.88,Of Unknown Origin,1983
6633,Drama,,,,,,2.73,Prince of Jutland,a.k.a. Royal Deceit) (1994
