,movieId,title,year,rating,genres,cute,nudity,sad,scary,violent
2390,2474,"Color of Money, The",1986,3.44,Drama,0.0,0.0,0.0,2.0,2.0
2391,2475,52 Pick-Up,1986,3.14,"Action,Mystery,Thriller",0.0,0.0,0.0,2.0,4.0
2392,2476,Heartbreak Ridge,1986,3.29,"Action,War",0.0,0.0,0.0,0.0,2.0
2393,2477,Firewalker,1986,2.45,Adventure,0.0,0.0,0.0,0.0,0.0
2394,2478,¡Three Amigos!,1986,3.12,"Comedy,Western",0.0,0.0,0.0,0.0,0.0
2395,2479,Gloria,1999,2.41,"Drama,Thriller",0.0,0.0,0.0,0.0,0.0
2397,2481,My Name Is Joe,1998,3.63,"Drama,Romance",0.0,0.0,0.0,0.0,0.0
2398,2482,Still Crazy,1998,3.29,"Comedy,Romance",0.0,0.0,0.0,0.0,0.0
2399,2483,"Day of the Beast, The (Día de la Bestia, El)",1995,3.44,"Adventure,Comedy,Thriller",0.0,0.0,0.0,3.0,3.0
2401,2485,She's All That,1999,3.01,"Comedy,Romance",5.0,0.0,0.0,0.0,0.0
2402,2486,"24 Hour Woman, The",1998,2.47,"Comedy,Drama",0.0,0.0,0.0,0.0,0.0
2403,2487,"Blood, Guts, Bullets and Octane",1998,2.35,"Action,Comedy",0.0,0.0,0.0,2.0,3.0
2404,2488,Peeping Tom,1960,3.79,"Drama,Horror,Thriller",0.0,0.0,0.0,3.0,4.0
2406,2490,Payback,1999,3.41,"Action,Thriller",0.0,0.0,0.0,0.0,5.0
2407,2491,Simply Irresistible,1999,2.72,"Comedy,Romance",4.0,0.0,0.0,0.0,0.0
2408,2492,20 Dates,1998,2.8,"Comedy,Romance",0.0,0.0,0.0,0.0,0.0
2409,2493,"Harmonists, The",1997,3.75,Drama,0.0,0.0,0.0,0.0,0.0
2410,2494,"Last Days, The",1998,3.63,Documentary,0.0,0.0,0.0,0.0,0.0
2411,2495,"Fantastic Planet, The (Planète sauvage, La)",1973,3.75,"Animation,Sci-Fi",0.0,0.0,0.0,0.0,0.0
2412,2496,Blast from the Past,1999,3.22,"Comedy,Romance",3.0,0.0,0.0,0.0,0.0
2413,2497,Message in a Bottle,1999,2.91,Romance,0.0,0.0,0.0,0.0,0.0
2414,2498,My Favorite Martian,1999,2.36,"Comedy,Sci-Fi",2.0,0.0,0.0,0.0,0.0
2415,2499,God Said 'Ha!',1998,3.46,Comedy,0.0,0.0,3.0,2.0,0.0
2416,2500,Jawbreaker,1999,2.72,Comedy,0.0,0.0,0.0,0.0,0.0
2417,2501,October Sky,1999,3.86,Drama,0.0,0.0,2.0,0.0,0.0
2418,2502,Office Space,1999,3.98,"Comedy,Crime",0.0,0.0,0.0,0.0,3.0
2419,2503,"Apple, The (Sib)",1998,3.61,Drama,0.0,0.0,0.0,0.0,0.0
2420,2504,200 Cigarettes,1999,2.92,"Comedy,Drama",0.0,0.0,0.0,0.0,0.0
2421,2505,8MM,1999,2.98,"Drama,Mystery,Thriller",0.0,2.0,0.0,2.0,4.0
2422,2506,"Other Sister, The",1999,3.16,"Comedy,Drama,Romance",2.0,0.0,3.0,0.0,0.0
2423,2507,Breakfast of Champions,1999,2.6,"Comedy,Sci-Fi",0.0,0.0,0.0,0.0,2.0
2425,2509,Eight Days a Week,1997,2.93,Comedy,0.0,0.0,0.0,0.0,0.0
2426,2510,Just the Ticket,1999,2.5,"Comedy,Romance",3.0,0.0,0.0,0.0,2.0
2427,2511,"Long Goodbye, The",1973,3.85,"Crime,Film-Noir",0.0,0.0,0.0,0.0,2.0
2428,2512,"Ballad of Narayama, The (Narayama bushiko)",1983,3.58,Drama,0.0,0.0,0.0,0.0,0.0
2429,2513,Pet Sematary,1989,3.03,Horror,0.0,0.0,0.0,5.0,3.0
2430,2514,Pet Sematary II,1992,2.13,"Comedy,Horror",0.0,0.0,0.0,4.0,2.0
2431,2515,Children of the Corn II: The Final Sacrifice,1993,1.9,Horror,0.0,0.0,0.0,2.0,2.0
2432,2516,Children of the Corn III,1994,1.78,Horror,0.0,0.0,0.0,3.0,3.0
2433,2517,Christine,1983,3.08,Horror,0.0,0.0,0.0,3.0,2.0
2434,2518,Night Shift,1982,3.33,Comedy,0.0,2.0,0.0,0.0,2.0
2435,2519,House on Haunted Hill,1959,3.29,"Drama,Horror,Thriller",0.0,0.0,0.0,4.0,2.0
2436,2520,Airport,1970,3.05,Drama,0.0,0.0,0.0,2.0,0.0
2437,2521,Airport 1975,1975,2.58,"Action,Drama,Thriller",0.0,0.0,0.0,0.0,0.0
2438,2522,Airport '77,1977,2.5,Drama,0.0,0.0,0.0,0.0,0.0
2439,2523,Rollercoaster,1977,2.66,"Drama,Thriller",0.0,0.0,0.0,2.0,0.0
2440,2524,"Towering Inferno, The",1974,3.01,"Action,Adventure,Drama,Thriller",0.0,0.0,0.0,2.0,2.0
2441,2525,Alligator,1980,2.33,"Action,Horror,Sci-Fi",0.0,0.0,0.0,3.0,2.0
2442,2526,Meteor,1979,2.42,Sci-Fi,0.0,0.0,0.0,0.0,0.0
2443,2527,Westworld,1973,3.42,"Action,Sci-Fi,Thriller,Western",0.0,2.0,0.0,2.0,3.0
2444,2528,Logan's Run,1976,3.43,"Action,Adventure,Sci-Fi",0.0,2.0,0.0,0.0,0.0
2445,2529,Planet of the Apes,1968,3.6,"Action,Drama,Sci-Fi",0.0,2.0,0.0,2.0,2.0
2446,2530,Beneath the Planet of the Apes,1970,2.91,"Action,Sci-Fi",0.0,0.0,0.0,0.0,2.0
2447,2531,Battle for the Planet of the Apes,1973,2.79,"Action,Sci-Fi",0.0,0.0,0.0,0.0,2.0
2448,2532,Conquest of the Planet of the Apes,1972,2.83,"Action,Sci-Fi",0.0,0.0,0.0,0.0,4.0
2449,2533,Escape from the Planet of the Apes,1971,3.03,"Action,Sci-Fi",0.0,0.0,0.0,0.0,0.0
2450,2534,Avalanche,1978,2.23,Action,0.0,0.0,0.0,0.0,0.0
2451,2535,Earthquake,1974,2.68,"Action,Drama,Thriller",0.0,0.0,0.0,2.0,2.0
2452,2536,"Concorde: Airport '79, The",1979,2.05,Drama,0.0,0.0,0.0,0.0,2.0
2453,2537,Beyond the Poseidon Adventure,1979,2.01,Adventure,0.0,0.0,0.0,2.0,0.0
2455,2539,Analyze This,1999,3.25,Comedy,0.0,0.0,0.0,0.0,2.0
2456,2540,"Corruptor, The",1999,2.99,"Action,Crime,Drama,Thriller",0.0,0.0,0.0,0.0,4.0
2457,2541,Cruel Intentions,1999,3.29,Drama,0.0,2.0,0.0,0.0,0.0
2458,2542,"Lock, Stock & Two Smoking Barrels",1998,4.02,"Comedy,Crime,Thriller",0.0,0.0,0.0,0.0,5.0
2459,2543,Six Ways to Sunday,1997,2.76,Comedy,0.0,0.0,0.0,0.0,4.0
2460,2544,"School of Flesh, The (École de la chair, L')",1998,3.22,"Drama,Romance",0.0,0.0,0.0,0.0,0.0
2461,2545,Relax... It's Just Sex,1998,3.25,Comedy,0.0,0.0,0.0,0.0,0.0
2462,2546,"Deep End of the Ocean, The",1999,3.0,Drama,0.0,0.0,0.0,0.0,0.0
2464,2548,"Rage: Carrie 2, The",1999,2.24,Horror,0.0,0.0,0.0,3.0,2.0
2465,2549,Wing Commander,1999,2.2,"Action,Sci-Fi",0.0,0.0,0.0,0.0,0.0
2466,2550,"Haunting, The",1963,3.6,"Horror,Thriller",0.0,0.0,0.0,5.0,2.0
2467,2551,Dead Ringers,1988,3.5,"Drama,Horror,Thriller",0.0,0.0,0.0,2.0,3.0
2468,2552,My Boyfriend's Back,1993,2.31,Comedy,0.0,0.0,0.0,2.0,2.0
2469,2553,Village of the Damned,1960,3.41,"Horror,Sci-Fi,Thriller",0.0,0.0,0.0,3.0,2.0
2470,2554,Children of the Damned,1963,3.19,"Horror,Sci-Fi,Thriller",0.0,0.0,0.0,2.0,3.0
2471,2555,Baby Geniuses,1999,1.74,Comedy,3.0,0.0,0.0,2.0,0.0
2473,2557,I Stand Alone (Seul contre tous),1998,3.77,"Drama,Thriller",0.0,0.0,2.0,0.0,5.0
2474,2558,Forces of Nature,1999,2.73,"Comedy,Romance",3.0,0.0,0.0,0.0,0.0
2475,2559,"King and I, The",1999,2.61,"Animation,Children",3.0,0.0,0.0,2.0,0.0
2476,2560,Ravenous,1999,3.25,"Horror,Thriller",0.0,0.0,0.0,3.0,4.0
2477,2561,True Crime,1999,3.12,"Crime,Thriller",0.0,0.0,0.0,0.0,0.0
2478,2562,Bandits,1997,3.32,Drama,3.0,0.0,0.0,0.0,0.0
2479,2563,Dangerous Beauty,1998,3.64,Drama,0.0,2.0,0.0,0.0,0.0
2481,2565,"King and I, The",1956,3.75,"Drama,Musical,Romance",2.0,0.0,0.0,0.0,0.0
2482,2566,Doug's 1st Movie,1999,2.29,"Animation,Children",2.0,0.0,0.0,2.0,0.0
2483,2567,EDtv,1999,3.03,Comedy,0.0,0.0,0.0,0.0,0.0
2484,2568,"Mod Squad, The",1999,2.16,"Action,Crime",0.0,0.0,0.0,0.0,2.0
2485,2569,Among Giants,1998,2.83,"Comedy,Drama,Romance",0.0,2.0,0.0,0.0,0.0
2486,2570,"Walk on the Moon, A",1999,3.63,"Drama,Romance",0.0,0.0,0.0,0.0,0.0
2487,2571,"Matrix, The",1999,4.15,"Action,Sci-Fi,Thriller",0.0,0.0,0.0,2.0,4.0
2488,2572,10 Things I Hate About You,1999,3.53,"Comedy,Romance",4.0,0.0,0.0,0.0,0.0
2489,2573,Tango,1998,3.33,"Drama,Musical",0.0,0.0,0.0,0.0,0.0
2490,2574,"Out-of-Towners, The",1999,2.63,Comedy,0.0,0.0,0.0,0.0,0.0
2491,2575,"Dreamlife of Angels, The (Vie rêvée des anges, La)",1998,3.93,Drama,0.0,0.0,2.0,0.0,2.0
2493,2577,Metroland,1997,3.21,"Comedy,Drama",0.0,0.0,0.0,0.0,2.0
2494,2578,"Sticky Fingers of Time, The",1997,3.01,Sci-Fi,0.0,0.0,0.0,2.0,0.0
2495,2579,Following,1998,3.77,"Crime,Mystery,Thriller",0.0,0.0,0.0,0.0,2.0
2496,2580,Go,1999,3.67,"Comedy,Crime",0.0,0.0,0.0,0.0,3.0
2497,2581,Never Been Kissed,1999,3.06,"Comedy,Romance",4.0,0.0,0.0,0.0,0.0
2498,2582,Twin Dragons (Shuang long hui),1992,3.08,"Action,Comedy",0.0,0.0,0.0,0.0,0.0
2499,2583,Cookie's Fortune,1999,3.62,"Comedy,Drama",0.0,0.0,0.0,0.0,0.0
2501,2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",1998,3.82,"Drama,Romance",0.0,0.0,2.0,0.0,0.0
2502,2586,Goodbye Lover,1999,2.68,"Comedy,Crime,Thriller",0.0,0.0,0.0,0.0,2.0
2503,2587,Life,1999,2.98,"Comedy,Crime,Drama",0.0,0.0,0.0,0.0,0.0
2505,2589,Friends & Lovers,1999,2.76,"Comedy,Drama,Romance",0.0,2.0,0.0,0.0,0.0
2506,2590,Hideous Kinky,1998,3.17,Drama,0.0,0.0,0.0,0.0,0.0
2509,2593,"Monster, The (Mostro, Il)",1994,3.57,Comedy,0.0,0.0,0.0,0.0,0.0
2510,2594,Open Your Eyes (Abre los ojos),1997,3.89,"Drama,Romance,Sci-Fi,Thriller",0.0,0.0,0.0,0.0,0.0
2512,2596,SLC Punk!,1998,3.62,"Comedy,Drama",0.0,0.0,2.0,0.0,4.0
2513,2597,Lost & Found,1999,2.54,"Comedy,Romance",2.0,0.0,0.0,0.0,0.0
2514,2598,Pushing Tin,1999,3.01,Comedy,0.0,0.0,0.0,0.0,0.0
2515,2599,Election,1999,3.76,Comedy,0.0,0.0,0.0,0.0,0.0
2516,2600,eXistenZ,1999,3.35,"Action,Sci-Fi,Thriller",0.0,0.0,0.0,0.0,2.0
2518,2602,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang),1977,2.65,"Action,Adventure,Horror,Sci-Fi",0.0,3.0,0.0,0.0,2.0
2521,2605,Entrapment,1999,3.17,"Crime,Thriller",0.0,0.0,0.0,0.0,0.0
2522,2606,Idle Hands,1999,2.77,"Comedy,Horror",0.0,0.0,0.0,3.0,2.0
2523,2607,Get Real,1998,3.8,"Drama,Romance",2.0,0.0,0.0,0.0,0.0
2524,2608,Heaven,1998,3.0,Thriller,0.0,0.0,0.0,0.0,4.0
2525,2609,"King of Masks, The (Bian Lian)",1996,3.94,Drama,0.0,0.0,2.0,0.0,0.0
2526,2610,Three Seasons,1999,3.83,Drama,0.0,0.0,0.0,0.0,0.0
2527,2611,"Winslow Boy, The",1999,3.85,Drama,0.0,0.0,0.0,0.0,0.0
2528,2612,Mildred Pierce,1945,3.93,"Drama,Film-Noir",0.0,0.0,0.0,0.0,2.0
2529,2613,Night of the Comet,1984,3.05,"Comedy,Horror,Sci-Fi",0.0,0.0,0.0,2.0,0.0
2530,2614,Chopping Mall (a.k.a. Killbots),1986,2.12,"Action,Horror,Sci-Fi",0.0,4.0,0.0,2.0,2.0
2531,2615,My Science Project,1985,2.94,"Adventure,Sci-Fi",0.0,0.0,0.0,2.0,2.0
2532,2616,Dick Tracy,1990,2.73,"Action,Crime",0.0,0.0,0.0,0.0,2.0
2533,2617,"Mummy, The",1999,3.19,"Action,Adventure,Comedy,Fantasy,Horror,Thriller",0.0,0.0,0.0,3.0,0.0
2534,2618,"Castle, The",1997,3.84,Comedy,0.0,0.0,0.0,0.0,0.0
2536,2620,This Is My Father,1998,3.56,"Drama,Romance",0.0,0.0,2.0,0.0,0.0
2537,2621,Xiu Xiu: The Sent-Down Girl (Tian yu),1998,3.59,Drama,0.0,0.0,3.0,0.0,0.0
2538,2622,William Shakespeare's A Midsummer Night's Dream,1999,3.29,"Comedy,Fantasy",0.0,0.0,0.0,0.0,0.0
2539,2623,Trippin',1999,2.44,Comedy,2.0,0.0,0.0,0.0,0.0
2540,2624,After Life (Wandafuru raifu),1998,3.95,"Drama,Fantasy",0.0,0.0,2.0,0.0,0.0
2541,2625,Black Mask (Hak hap),1996,2.95,"Action,Adventure,Crime,Sci-Fi,Thriller",0.0,0.0,0.0,0.0,3.0
2542,2626,Edge of Seventeen,1998,3.59,"Comedy,Drama,Romance",0.0,0.0,0.0,0.0,0.0
2543,2627,Endurance,1999,3.52,"Documentary,Drama",0.0,0.0,0.0,0.0,0.0
2544,2628,Star Wars: Episode I - The Phantom Menace,1999,3.09,"Action,Adventure,Sci-Fi",0.0,0.0,0.0,2.0,0.0
2545,2629,"Love Letter, The",1999,2.72,"Comedy,Romance",2.0,0.0,0.0,0.0,0.0
2546,2630,Besieged (a.k.a. L' Assedio),1998,3.52,Drama,0.0,0.0,0.0,0.0,0.0
2548,2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",1965,3.69,"Adventure,Drama,Mystery",0.0,0.0,0.0,0.0,0.0
2549,2633,"Mummy, The",1932,3.32,"Horror,Romance",0.0,0.0,0.0,3.0,0.0
2550,2634,"Mummy, The",1959,3.08,Horror,0.0,0.0,0.0,3.0,2.0
2551,2635,"Mummy's Curse, The",1944,3.05,Horror,0.0,0.0,0.0,3.0,0.0
2552,2636,"Mummy's Ghost, The",1944,2.57,Horror,0.0,0.0,0.0,3.0,2.0
2553,2637,"Mummy's Hand, The",1940,2.68,Horror,0.0,0.0,0.0,3.0,0.0
2554,2638,"Mummy's Tomb, The",1942,2.71,Horror,0.0,0.0,0.0,3.0,2.0
2555,2639,Mommie Dearest,1981,3.15,Drama,0.0,2.0,0.0,2.0,3.0
2556,2640,Superman,1978,3.38,"Action,Adventure,Sci-Fi",0.0,0.0,0.0,2.0,0.0
2557,2641,Superman II,1980,3.1,"Action,Sci-Fi",0.0,0.0,0.0,0.0,2.0
2558,2642,Superman III,1983,2.48,"Action,Adventure,Sci-Fi",0.0,0.0,0.0,2.0,0.0
2559,2643,Superman IV: The Quest for Peace,1987,2.08,"Action,Adventure,Sci-Fi",0.0,0.0,0.0,0.0,0.0
2560,2644,Dracula,1931,3.69,Horror,0.0,0.0,0.0,3.0,2.0
2561,2646,House of Dracula,1945,2.87,Horror,0.0,0.0,0.0,2.0,0.0
2562,2647,House of Frankenstein,1944,3.12,Horror,0.0,0.0,0.0,3.0,0.0
2563,2648,Frankenstein,1931,3.81,"Drama,Horror,Sci-Fi",0.0,0.0,0.0,4.0,3.0
2564,2649,Son of Frankenstein,1939,3.26,Horror,0.0,0.0,0.0,3.0,0.0
2565,2650,"Ghost of Frankenstein, The",1942,2.79,Horror,0.0,0.0,0.0,4.0,0.0
2566,2651,Frankenstein Meets the Wolf Man,1943,3.04,Horror,0.0,0.0,0.0,2.0,0.0
2567,2652,"Curse of Frankenstein, The",1957,3.21,Horror,0.0,0.0,0.0,4.0,0.0
2568,2653,Son of Dracula,1943,2.78,Horror,0.0,0.0,0.0,3.0,2.0
2569,2654,"Wolf Man, The",1941,3.57,"Drama,Fantasy,Horror",0.0,0.0,0.0,4.0,2.0
2570,2655,Howling II: Your Sister Is a Werewolf,1985,1.74,Horror,0.0,3.0,0.0,2.0,2.0
2571,2656,Tarantula,1955,2.79,"Horror,Sci-Fi",0.0,0.0,0.0,4.0,0.0
2572,2657,"Rocky Horror Picture Show, The",1975,3.34,"Comedy,Horror,Musical,Sci-Fi",0.0,0.0,0.0,2.0,0.0
2574,2659,It Came from Hollywood,1982,3.24,"Comedy,Documentary",0.0,0.0,0.0,0.0,0.0
2575,2660,"Thing from Another World, The",1951,3.67,"Horror,Sci-Fi",0.0,0.0,0.0,4.0,0.0
2576,2661,It Came from Outer Space,1953,3.22,Sci-Fi,0.0,0.0,0.0,3.0,0.0
2577,2662,"War of the Worlds, The",1953,3.54,"Action,Drama,Sci-Fi",0.0,0.0,0.0,2.0,0.0
2578,2663,It Came from Beneath the Sea,1955,3.01,Sci-Fi,0.0,0.0,0.0,2.0,0.0
2579,2664,Invasion of the Body Snatchers,1956,3.75,"Horror,Sci-Fi,Thriller",0.0,0.0,0.0,5.0,2.0
2580,2665,Earth vs. the Flying Saucers,1956,3.11,Sci-Fi,0.0,0.0,0.0,0.0,0.0
2581,2666,It Conquered the World,1956,2.77,Sci-Fi,0.0,0.0,0.0,0.0,0.0
2582,2667,"Mole People, The",1956,2.61,"Horror,Sci-Fi",0.0,0.0,0.0,2.0,0.0
2583,2668,Swamp Thing,1982,2.56,"Horror,Sci-Fi",0.0,2.0,0.0,3.0,2.0
2584,2669,Pork Chop Hill,1959,3.53,War,0.0,0.0,0.0,0.0,0.0
2585,2670,Run Silent Run Deep,1958,3.88,War,0.0,0.0,0.0,0.0,0.0
2586,2671,Notting Hill,1999,3.46,"Comedy,Romance",3.0,0.0,0.0,0.0,0.0
2587,2672,"Thirteenth Floor, The",1999,3.32,"Drama,Sci-Fi,Thriller",0.0,0.0,0.0,0.0,0.0
2588,2673,Eternity and a Day (Mia aoniotita kai mia mera),1998,3.34,Drama,0.0,0.0,0.0,0.0,0.0
2589,2674,"Loss of Sexual Innocence, The",1999,2.83,"Drama,Fantasy",0.0,3.0,0.0,0.0,0.0
2590,2675,"Twice Upon a Yesterday (a.k.a. Man with Rain in His Shoes, The)",1998,3.28,"Comedy,Drama,Romance",2.0,0.0,0.0,0.0,0.0
2591,2676,Instinct,1999,3.15,"Drama,Thriller",0.0,0.0,0.0,2.0,2.0
2592,2677,Buena Vista Social Club,1999,3.95,"Documentary,Musical",0.0,0.0,0.0,0.0,0.0
2593,2678,Desert Blue,1998,2.99,Drama,3.0,0.0,0.0,0.0,0.0
2594,2679,Finding North,1998,2.71,"Comedy,Drama,Romance",0.0,0.0,2.0,2.0,2.0
2596,2681,Free Enterprise,1998,3.34,"Comedy,Romance,Sci-Fi",0.0,0.0,0.0,0.0,0.0
2597,2682,Limbo,1999,3.8,Drama,0.0,0.0,0.0,0.0,2.0
2598,2683,Austin Powers: The Spy Who Shagged Me,1999,3.19,"Action,Adventure,Comedy",0.0,0.0,0.0,0.0,2.0
2600,2685,"Red Dwarf, The (Nain rouge, Le)",1998,3.3,"Comedy,Drama",0.0,0.0,0.0,0.0,0.0
2601,2686,"Red Violin, The (Violon rouge, Le)",1998,3.88,"Drama,Mystery",0.0,0.0,0.0,0.0,2.0
2602,2687,Tarzan,1999,3.48,"Adventure,Animation,Children,Drama",4.0,0.0,0.0,0.0,0.0
2603,2688,"General's Daughter, The",1999,3.09,"Crime,Drama,Mystery,Thriller",0.0,2.0,0.0,0.0,2.0
2604,2689,Get Bruce,1999,3.21,Documentary,0.0,0.0,0.0,0.0,0.0
2605,2690,"Ideal Husband, An",1999,3.74,"Comedy,Romance",0.0,0.0,0.0,0.0,0.0
2606,2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",1900,3.74,Drama,0.0,0.0,0.0,0.0,0.0
2607,2692,Run Lola Run (Lola rennt),1998,3.97,"Action,Crime",0.0,0.0,0.0,0.0,3.0
2608,2693,Trekkies,1997,3.64,Documentary,0.0,0.0,0.0,2.0,2.0
2609,2694,Big Daddy,1999,3.11,Comedy,3.0,0.0,0.0,0.0,2.0
2610,2695,"Boys, The",1998,2.99,Drama,0.0,0.0,0.0,2.0,5.0
2611,2696,"Dinner Game, The (Dîner de cons, Le)",1998,3.82,Comedy,0.0,0.0,0.0,0.0,0.0
2612,2697,My Son the Fanatic,1997,3.62,"Comedy,Drama,Romance",0.0,0.0,0.0,0.0,2.0
2614,2699,Arachnophobia,1990,2.76,"Comedy,Horror",0.0,0.0,0.0,4.0,2.0
2615,2700,"South Park: Bigger, Longer and Uncut",1999,3.61,"Animation,Comedy,Musical",0.0,2.0,0.0,0.0,3.0
2616,2701,Wild Wild West,1999,2.33,"Action,Comedy,Sci-Fi,Western",0.0,0.0,0.0,0.0,0.0
2617,2702,Summer of Sam,1999,3.08,Drama,0.0,0.0,0.0,0.0,4.0
2619,2704,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les)",1991,3.52,"Drama,Romance",0.0,0.0,0.0,0.0,2.0
2620,2705,"Late August, Early September (Fin août, début septembre)",1998,3.38,Drama,0.0,0.0,0.0,0.0,0.0
2621,2706,American Pie,1999,3.3,"Comedy,Romance",2.0,3.0,0.0,0.0,2.0
2622,2707,Arlington Road,1999,3.45,Thriller,0.0,0.0,0.0,2.0,2.0
2623,2708,"Autumn Tale, An (Conte d'automne)",1998,3.71,Romance,0.0,0.0,0.0,0.0,0.0
2624,2709,Muppets From Space,1999,3.09,"Children,Comedy",3.0,0.0,0.0,2.0,0.0
2625,2710,"Blair Witch Project, The",1999,2.89,"Drama,Horror,Thriller",0.0,0.0,0.0,5.0,2.0
2626,2711,My Life So Far,1999,3.53,Drama,0.0,0.0,0.0,0.0,0.0
2627,2712,Eyes Wide Shut,1999,3.25,"Drama,Mystery,Thriller",0.0,4.0,0.0,2.0,3.0
2628,2713,Lake Placid,1999,2.53,"Horror,Thriller",0.0,0.0,0.0,3.0,2.0
2629,2714,"Wood, The",1999,3.21,Drama,0.0,0.0,0.0,0.0,0.0
2630,2715,"Velocity of Gary, The",1998,2.31,"Comedy,Romance",0.0,0.0,2.0,2.0,3.0
2631,2716,Ghostbusters (a.k.a. Ghost Busters),1984,3.75,"Action,Comedy,Sci-Fi",0.0,0.0,0.0,3.0,0.0
2632,2717,Ghostbusters II,1989,3.02,"Comedy,Fantasy,Sci-Fi",0.0,0.0,0.0,2.0,0.0
2633,2718,Drop Dead Gorgeous,1999,3.18,Comedy,0.0,0.0,0.0,0.0,0.0
2634,2719,"Haunting, The",1999,2.49,"Horror,Thriller",0.0,0.0,0.0,5.0,0.0
2635,2720,Inspector Gadget,1999,2.14,"Action,Adventure,Children,Comedy",2.0,0.0,0.0,2.0,0.0
2636,2721,Trick,1999,3.6,"Comedy,Romance",4.0,0.0,0.0,0.0,0.0
2637,2722,Deep Blue Sea,1999,2.69,"Action,Horror,Sci-Fi,Thriller",0.0,0.0,0.0,3.0,0.0
2638,2723,Mystery Men,1999,3.04,"Action,Comedy,Fantasy",0.0,0.0,0.0,0.0,0.0
2639,2724,Runaway Bride,1999,2.88,"Comedy,Romance",5.0,0.0,0.0,0.0,0.0
2640,2725,Twin Falls Idaho,1999,3.57,Drama,0.0,0.0,3.0,0.0,0.0
2641,2726,"Killing, The",1956,4.05,"Crime,Film-Noir",0.0,0.0,0.0,0.0,3.0
2642,2727,Killer's Kiss,1955,3.34,"Crime,Film-Noir",0.0,0.0,0.0,0.0,3.0
2643,2728,Spartacus,1960,3.83,"Action,Drama,Romance,War",0.0,0.0,2.0,0.0,4.0
2644,2729,Lolita,1962,3.81,"Drama,Romance",0.0,2.0,0.0,0.0,3.0
2645,2730,Barry Lyndon,1975,3.83,"Drama,Romance,War",0.0,0.0,0.0,0.0,3.0
2646,2731,"400 Blows, The (Les quatre cents coups)",1959,4.11,"Crime,Drama",0.0,0.0,2.0,0.0,2.0
2647,2732,Jules and Jim (Jules et Jim),1961,3.96,"Drama,Romance",0.0,0.0,0.0,0.0,0.0
2648,2733,Vibes,1988,2.42,"Adventure,Comedy,Romance",0.0,0.0,0.0,0.0,0.0
2649,2734,"Mosquito Coast, The",1986,3.29,"Adventure,Drama,Thriller",0.0,0.0,0.0,2.0,2.0
2650,2735,"Golden Child, The",1986,2.89,"Action,Adventure,Comedy,Fantasy,Mystery",0.0,0.0,0.0,0.0,0.0
2651,2736,Brighton Beach Memoirs,1986,3.45,Comedy,0.0,0.0,0.0,0.0,0.0
2652,2737,Assassination,1987,2.51,"Action,Drama,Thriller",0.0,0.0,0.0,0.0,0.0
2653,2738,Crimes of the Heart,1986,3.38,"Comedy,Drama",0.0,0.0,0.0,0.0,0.0
2654,2739,"Color Purple, The",1985,3.73,Drama,0.0,0.0,3.0,0.0,0.0
2655,2740,"Kindred, The",1986,2.49,"Horror,Sci-Fi",0.0,0.0,0.0,4.0,2.0
2656,2741,No Mercy,1986,2.87,"Action,Crime,Thriller",0.0,0.0,0.0,0.0,2.0
2657,2742,Ménage (Tenue de soirée),1986,2.76,"Comedy,Drama",0.0,0.0,0.0,0.0,0.0
2658,2743,Native Son,1986,3.31,Drama,0.0,0.0,0.0,0.0,0.0
2659,2744,Otello,1986,3.5,Drama,0.0,0.0,0.0,0.0,0.0
2660,2745,"Mission, The",1986,3.79,Drama,0.0,0.0,0.0,0.0,2.0
2661,2746,Little Shop of Horrors,1986,3.29,"Comedy,Horror,Musical",0.0,0.0,0.0,2.0,2.0
2662,2747,"Little Shop of Horrors, The",1960,3.24,"Comedy,Horror",0.0,0.0,0.0,2.0,2.0
2663,2748,Allan Quatermain and the Lost City of Gold,1987,2.23,"Action,Adventure,Comedy",0.0,0.0,0.0,0.0,0.0
2664,2749,"Morning After, The",1986,3.14,"Drama,Mystery",0.0,0.0,0.0,0.0,2.0
2665,2750,Radio Days,1987,3.71,"Comedy,Drama",0.0,0.0,0.0,0.0,0.0
2666,2751,From the Hip,1987,3.0,"Comedy,Drama",0.0,0.0,0.0,0.0,0.0
2667,2752,Outrageous Fortune,1987,2.91,"Comedy,Mystery",0.0,0.0,0.0,0.0,0.0
2668,2753,"Bedroom Window, The",1987,3.21,Thriller,0.0,0.0,0.0,2.0,3.0
2669,2754,Deadtime Stories,1987,1.98,Horror,0.0,0.0,0.0,3.0,0.0
2670,2755,Light of Day,1987,2.54,Drama,0.0,0.0,0.0,2.0,0.0
2671,2756,Wanted: Dead or Alive,1987,2.94,Action,0.0,0.0,0.0,0.0,3.0
2672,2757,Frances,1982,3.67,Drama,0.0,0.0,3.0,0.0,2.0
2673,2758,Plenty,1985,2.94,Drama,0.0,0.0,0.0,0.0,0.0
2674,2759,Dick,1999,3.28,Comedy,2.0,0.0,0.0,0.0,0.0
2675,2760,"Gambler, The (Játékos, A)",1997,3.2,Drama,0.0,0.0,0.0,0.0,2.0
